run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.55__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.10,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.55,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.10,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.55__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.15,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.55,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.15,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.55__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.20,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.55,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.20,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.55__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.25,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.55,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.25,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.55__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.30,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.55,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.30,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.10,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.10,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.10,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.10,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.15,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.15,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.15,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.15,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.20,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.20,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.20,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.20,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.25,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.25,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.25,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.25,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.30,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.30,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.30,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.30,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.75,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.75,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.65,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.65,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.70,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.70,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.80,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.80,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_default__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.85,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@default,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.85,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.10,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.10,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.10,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.10,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.15,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.15,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.15,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.15,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.20,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.20,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.20,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.20,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.25,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.25,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.25,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.25,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.30,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.30,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_AND__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.30,,pairwise_ensemble,mixed,mixed,False,18,,True,,AND,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.30,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.75,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.75,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.65,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.65,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.70,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.70,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.80,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.80,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
ensemble_OR__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.05__v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18_0.85,,pairwise_ensemble,mixed,mixed,False,18,,True,,OR,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.05,v4_social_signal_experiment_v4_prompt_think_false_b1_pilot18@0.85,ensemble,,all,38,28,13,15,25,1.5555555555555556,0.4642857142857143,0.34210526315789475,0.3939393939393939,0.3854700854700855,0.29735449735449737,0.8888888888888888,1.0,0.9411764705882353,16,18,9,0.5625,2,0
