dataset_row_id,title,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
547,"Банк Англии ожидаемо сохранил ставку на уровне 4,25%",,consumer_price_index,,consumer_price_index,,0,1,0.0,0.0,True
551,Дубай оказался местом проведения запрещенного судом РФ разбирательства Wintershall против России,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
556,"Рынки акций Европы закрылись в плюсе, кроме французского",,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
559,Дело американца Татера будет рассмотрено судом в Москве в закрытом режиме,,crime_count,,crime_count,,0,1,0.0,0.0,True
584,Goldman Sachs ухудшил прогноз для индекса акций европейских компаний Stoxx Europe 600,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
595,Тирасполь будет добиваться скорейших переговоров с Кишиневом,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
597,"Доллар США слабеет к евро, иене и фунту",,international_inflow,,international_inflow,,0,1,0.0,0.0,True
598,"В аэропортах Нижнего Новгорода, Тамбова, Ярославля сняли ограничения",,international_inflow,,international_inflow,,0,1,0.0,0.0,True
613,Выборы в Госдуму в 2026 году будут проходить по новой схеме одномандатных округов,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
651,Японские инвесторы продали иностранные облигации на $21 млрд за две недели,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
653,Лавров во вторник встретится с президентом Республики Сербской,,international_outflow,,international_outflow,,0,1,0.0,0.0,True
658,"Главы МИД стран НАТО обсудят в Брюсселе вопросы обороны, Украину и партнерство с ЕС и АТР",,international_inflow,,international_inflow,,0,1,0.0,0.0,True
660,Закон о создании национального мессенджера одобрен российскими сенаторами,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
665,"Крупнейшие банки в июле снизили долю покупок на аукционах ОФЗ до 58,7%",,consumer_price_index,,consumer_price_index,,0,1,0.0,0.0,True
667,"Путин заявил, что цена газа для поставок по ""Силе Сибири 2"" рассчитывается по той же формуле, как и при поставках в Европу",,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
685,"Что произошло за день: пятница, 1 августа",,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
687,РФ и Буркина-Фасо подпишут соглашение об основах отношений,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
709,Выплату в 400 тыс. руб. предложили распространить на контрактников за участие в КТО в трех областях РФ,,crime_count,,crime_count,,0,1,0.0,0.0,True
