run_id,file_name,family,model,prompt,is_partial,n_news,n_rows,complete_36x_rows,json_errors,ensemble_op,ensemble_left,ensemble_right,threshold,threshold_value,scope,gold_pairs,pred_pairs,tp_pairs,fp_pairs_vs_scope,fn_pairs,mean_pred_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,gold_news,pred_any_news,news_with_true_hit,true_hit_news_coverage,false_relevant_news,missed_all_scope_news,ranking
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.45__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.10,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.45,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.10,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.45__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.15,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.45,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.15,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.45__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.20,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.45,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.20,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.45__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.25,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.45,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.25,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.45__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.30,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.45,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.30,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.45__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.35,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.45,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.35,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.50__ocial_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_default,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@default,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.50__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.05,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.05,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.50__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.10,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.10,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.50__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.15,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.15,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.50__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.20,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.20,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.50__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.25,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.25,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.50__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.30,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.30,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.50__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.35,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.50,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.35,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__ocial_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_default,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@default,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.05,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.05,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.10,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.10,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.15,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.15,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.20,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.20,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.25,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.25,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.30,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.30,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.55__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.35,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.55,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.35,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.60__ocial_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_default,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.60,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@default,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_AND__v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237_0.60__4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237_0.05,,pairwise_ensemble,mixed,mixed,False,237,,True,,AND,v3_social_signal_experiment_social_signal_v5_think_false_qwen35_9b_v5_b1_search237@0.60,v4_social_signal_experiment_v4_prompt_think_false_gemma4_26b_ctx32k_tok8k_b1_search237@0.05,ensemble,,direct,243,269,148,121,95,1.1350210970464134,0.550185873605948,0.6090534979423868,0.578125,0.39895396832542046,0.5576652601969059,0.7455621301775148,0.8571428571428571,0.7974683544303798,147,169,109,0.7414965986394558,43,21,direct_ensemble_micro_f1
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.15__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.15,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,direct,752,22612,709,21903,43,30.59810554803789,0.0313550327259862,0.9428191489361702,0.06069166238657764,0.12226457421673519,0.05865669620615557,0.645466847090663,1.0,0.7845394736842105,477,739,466,0.9769392033542977,262,0,direct_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.20__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.20,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,direct,752,22612,709,21903,43,30.59810554803789,0.0313550327259862,0.9428191489361702,0.06069166238657764,0.12226457421673519,0.05865669620615557,0.645466847090663,1.0,0.7845394736842105,477,739,466,0.9769392033542977,262,0,direct_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.25__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.25,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,direct,752,22612,709,21903,43,30.59810554803789,0.0313550327259862,0.9428191489361702,0.06069166238657764,0.12226457421673519,0.05865669620615557,0.645466847090663,1.0,0.7845394736842105,477,739,466,0.9769392033542977,262,0,direct_ensemble_micro_recall
ensemble_OR__manual_dataset_prompt_search_best_balanced_recall_v2_0.30__manual_dataset_bert_predictions_full_text_5df03950348d_0.05,,pairwise_ensemble,mixed,mixed,False,739,,True,,OR,manual_dataset_prompt_search_best_balanced_recall_v2@0.30,manual_dataset_bert_predictions_full_text_5df03950348d@0.05,ensemble,,direct,752,22612,709,21903,43,30.59810554803789,0.0313550327259862,0.9428191489361702,0.06069166238657764,0.12226457421673519,0.05865669620615557,0.645466847090663,1.0,0.7845394736842105,477,739,466,0.9769392033542977,262,0,direct_ensemble_micro_recall
