dataset_row_id,title,url,true_factors,pred_factors,tp_factors,fp_factors,fn_factors,true_count,pred_count,sample_f1,sample_jaccard,needs_review
51,"Трамп пригрозил принять меры против Делси Родригес, если она не будет сотрудничать",https://www.interfax.ru/world/1066370,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
62,"Оверчук заявил, что открытие рынка Армении с ЕС будет означать его закрытие с ЕАЭС",https://www.interfax.ru/russia/1005265,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
66,Лукашенко обвинил Польшу в срыве обмена задержанными по обвинению в шпионаже,https://www.interfax.ru/world/1055829,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
68,Больше тысячи машин скопилось в очереди на досмотр перед Крымским мостом со стороны Керчи,https://www.interfax.ru/russia/1044295,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
74,Дмитриев анонсировал новые российско-американские контакты на следующей неделе,https://www.interfax.ru/russia/1018497,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
76,Уиткофф и Кушнер в субботу отправятся в Израиль на встречу с Нетаньяху,https://www.interfax.ru/world/1069311,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
80,Президент Сирии аш-Шараа прибыл в Россию,https://www.interfax.ru/russia/1069865,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
87,Американские эксперты сообщили об усилении защиты подземного объекта в Натанзе,https://www.interfax.ru/world/1072488,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
96,Сложная погода прогнозируется в регионах Дальнего Востока,https://www.interfax.ru/russia/1017046,,air_pollution,,air_pollution,,0,1,0.0,0.0,True
100,"Под британские санкции попало ООО ""Росатом Аддитивные технологии""",https://www.interfax.ru/russia/1008955,,enterprises_count,,enterprises_count,,0,1,0.0,0.0,True
101,Совет Федерации одобрил закон о параметрах размещения рекламы в космосе,https://www.interfax.ru/business/1049001,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
103,Военно-Грузинскую дорогу открыли для всех видов транспорта,https://www.interfax.ru/russia/1010966,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
106,"Кремль отметил, что рассматривает Стамбул как место для продолжения переговоров с Киевом",https://www.interfax.ru/russia/1028318,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
108,В Кремле оценивают возможную продолжительность саммита РФ-США в 6-7 часов,https://www.interfax.ru/world/1042475,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
110,Конституционный суд Болгарии утвердил отставку президента страны,https://www.interfax.ru/world/1069200,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
112,Трамп заявил об успехах своей экономической политики,https://www.interfax.ru/world/1063870,,consumer_price_index,,consumer_price_index,,0,1,0.0,0.0,True
113,Очередь на Крымский мост со стороны Тамани выросла до 757 машин,https://www.interfax.ru/russia/1033829,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
115,Лавров 17 июня встретится в Москве с главой МИД Индонезии,https://www.interfax.ru/russia/1030784,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
116,Лавров едет с визитом в Узбекистан,https://www.interfax.ru/world/1021983,,international_inflow,,international_inflow,,0,1,0.0,0.0,True
120,"Каллас предложила меры против танкеров, перевозящих нефть РФ, вне санкционных пакетов",https://www.interfax.ru/business/1059096,,air_pollution,,air_pollution,,0,1,0.0,0.0,True
122,Радиационная нагрузка на спутники увеличилась после солнечной вспышки высшего класса,https://www.interfax.ru/russia/1068285,,air_pollution,,air_pollution,,0,1,0.0,0.0,True
124,Аэропорт Внуково вернулся к штатной работе,https://www.interfax.ru/russia/1065474,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
126,Запуск ракеты Atlas V с первой группой интернет-спутников Amazon отменен из-за непогоды,https://www.interfax.ru/world/1020166,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
128,"Аэропорты Волгограда, Геленджика и Краснодара возобновили работу",https://www.interfax.ru/russia/1069814,,industrial_production_index,,industrial_production_index,,0,1,0.0,0.0,True
